heart_rate,spo2,temperature,humidity,noise,light,vibration,timestamp,hour,day_of_week,stress_index,env_risk,label
76,88,38.7,72,65,587,38,2026-03-23 07:35:00,7,0,122.7,276.3,1
88,97,36.1,40,77,121,51,2026-03-23 07:36:00,7,0,128.7,170.3,1
119,90,39.4,31,71,301,46,2026-03-23 07:37:00,7,0,159.5,204.2,1
83,86,36.4,36,64,329,69,2026-03-23 07:38:00,7,0,140.1,201.4,1
81,86,39.9,81,78,174,40,2026-03-23 07:39:00,7,0,136.8,209.7,1
116,94,40.0,62,57,593,25,2026-03-23 07:40:00,7,0,137.8,269.5,1
80,88,37.1,57,75,121,75,2026-03-23 07:41:00,7,0,142.0,179.4,1
96,85,37.4,44,54,305,33,2026-03-23 07:42:00,7,0,136.2,195.6,1
81,91,38.3,66,80,233,40,2026-03-23 07:43:00,7,0,130.3,212.2,1
120,99,40.1,38,99,586,42,2026-03-23 07:44:00,7,0,159.6,285.7,1
98,96,36.4,66,80,119,64,2026-03-23 07:45:00,7,0,143.6,185.6,1
121,96,39.4,48,74,199,39,2026-03-23 07:46:00,7,0,151.5,194.4,1
116,93,36.4,62,94,116,39,2026-03-23 07:47:00,7,0,162.0,192.8,1
96,89,37.2,88,99,146,73,2026-03-23 07:48:00,7,0,164.7,216.9,1
63,92,37.1,62,59,506,23,2026-03-23 07:49:00,7,0,98.8,247.7,1
109,88,36.9,85,81,163,44,2026-03-23 07:50:00,7,0,158.9,205.6,1
69,95,36.7,89,31,238,43,2026-03-23 07:51:00,7,0,91.1,187.2,1
98,91,37.4,58,36,454,32,2026-03-23 07:52:00,7,0,119.5,219.8,1
77,91,40.3,61,51,288,17,2026-03-23 07:53:00,7,0,105.7,204.4,1
100,88,39.1,62,95,499,47,2026-03-23 07:54:00,7,0,159.6,275.5,1
86,93,38.5,48,73,173,66,2026-03-23 07:55:00,7,0,135.6,186.7,1
79,94,36.3,79,70,161,37,2026-03-23 07:56:00,7,0,118.3,193.3,1
83,89,39.7,54,44,546,74,2026-03-23 07:57:00,7,0,127.1,246.4,1
84,93,38.3,69,47,394,38,2026-03-23 07:58:00,7,0,112.6,222.8,1
106,96,37.6,37,63,112,64,2026-03-23 07:59:00,7,0,141.5,160.2,1
103,86,38.0,81,90,378,28,2026-03-23 08:00:00,8,0,156.8,255.1,1
117,89,35.9,62,86,216,35,2026-03-23 08:01:00,8,0,163.6,206.2,1
107,95,39.4,80,97,458,26,2026-03-23 08:02:00,8,0,149.4,278.3,1
123,97,36.5,46,38,263,36,2026-03-23 08:03:00,8,0,132.7,175.2,1
92,89,40.2,85,91,207,57,2026-03-23 08:04:00,8,0,152.7,228.0,1
93,95,36.0,65,32,138,65,2026-03-23 08:05:00,8,0,117.4,154.5,1
119,98,39.9,74,83,564,27,2026-03-23 08:06:00,8,0,147.8,287.7,1
124,87,38.6,53,87,226,48,2026-03-23 08:07:00,8,0,176.6,209.8,1
63,90,35.6,88,95,570,77,2026-03-23 08:08:00,8,0,136.0,295.7,1
89,85,39.4,73,81,181,72,2026-03-23 08:09:00,8,0,155.8,208.2,1
97,94,36.5,38,42,481,68,2026-03-23 08:10:00,8,0,128.0,217.6,1
118,85,35.8,70,39,470,37,2026-03-23 08:11:00,8,0,147.5,227.9,1
76,87,38.1,86,55,565,70,2026-03-23 08:12:00,8,0,128.8,270.7,1
87,86,39.7,55,70,157,25,2026-03-23 08:13:00,8,0,133.1,187.3,1
63,99,37.9,82,49,572,38,2026-03-23 08:14:00,8,0,87.8,265.5,1
72,86,36.4,41,41,189,60,2026-03-23 08:15:00,8,0,117.1,159.8,1
118,87,37.5,84,33,357,5,2026-03-23 08:16:00,8,0,131.9,211.5,1
68,87,40.0,32,70,568,46,2026-03-23 08:17:00,8,0,122.7,258.6,1
119,96,37.4,69,88,546,52,2026-03-23 08:18:00,8,0,160.8,280.1,1
73,86,36.6,57,78,264,31,2026-03-23 08:19:00,8,0,127.7,209.1,1
122,93,37.9,78,38,438,28,2026-03-23 08:20:00,8,0,135.5,229.0,1
103,93,38.3,55,66,556,29,2026-03-23 08:21:00,8,0,134.6,261.5,1
80,91,37.1,32,69,120,67,2026-03-23 08:22:00,8,0,132.1,162.5,1
94,91,38.4,85,83,552,26,2026-03-23 08:23:00,8,0,138.0,287.8,1
72,99,38.9,78,75,359,46,2026-03-23 08:24:00,8,0,110.4,241.1,1
120,85,36.6,48,71,330,39,2026-03-23 08:25:00,8,0,165.7,212.9,1
95,87,35.8,87,94,291,52,2026-03-23 08:26:00,8,0,158.1,239.1,1
113,93,36.9,46,52,380,59,2026-03-23 08:27:00,8,0,144.6,209.2,1
109,88,35.7,70,76,548,48,2026-03-23 08:28:00,8,0,157.6,269.2,1
65,86,36.5,62,34,212,27,2026-03-23 08:29:00,8,0,98.1,170.2,1
120,99,39.6,60,57,235,6,2026-03-23 08:30:00,8,0,127.8,196.1,1
116,86,39.2,75,82,527,70,2026-03-23 08:31:00,8,0,175.8,278.7,1
96,99,38.6,56,70,326,29,2026-03-23 08:32:00,8,0,122.0,219.4,1
118,98,38.5,70,69,553,26,2026-03-23 08:33:00,8,0,139.7,270.9,1
61,92,38.6,88,57,415,44,2026-03-23 08:34:00,8,0,102.5,244.1,1
116,91,37.6,38,71,118,12,2026-03-23 08:35:00,8,0,145.4,167.5,1
105,87,36.7,68,77,301,41,2026-03-23 08:36:00,8,0,154.3,221.5,1
99,99,37.0,60,46,108,14,2026-03-23 08:37:00,8,0,107.9,157.8,1
122,98,35.7,82,65,460,71,2026-03-23 08:38:00,8,0,154.4,249.9,1
84,97,36.1,34,33,502,45,2026-03-23 08:39:00,8,0,101.7,212.7,1
123,85,37.8,87,34,291,48,2026-03-23 08:40:00,8,0,152.3,201.1,1
100,97,37.2,88,91,148,54,2026-03-23 08:41:00,8,0,146.2,211.7,1
71,86,36.5,81,32,504,12,2026-03-23 08:42:00,8,0,97.4,236.7,1
119,91,36.6,47,40,102,25,2026-03-23 08:43:00,8,0,136.2,145.1,1
77,87,36.0,42,33,524,15,2026-03-23 08:44:00,8,0,102.1,220.9,1
106,91,37.6,49,51,352,36,2026-03-23 08:45:00,8,0,134.6,205.8,1
82,98,37.0,37,53,474,9,2026-03-23 08:46:00,8,0,97.8,224.4,1
115,96,38.1,56,84,271,37,2026-03-23 08:47:00,8,0,151.1,217.2,1
116,88,39.0,80,43,142,7,2026-03-23 08:48:00,8,0,134.4,176.5,1
83,99,37.7,83,37,560,14,2026-03-23 08:49:00,8,0,90.6,254.8,1
110,93,37.8,34,94,566,77,2026-03-23 08:50:00,8,0,168.6,271.6,1
93,86,36.9,74,85,329,75,2026-03-23 08:51:00,8,0,160.4,236.1,1
126,88,37.3,56,82,462,11,2026-03-23 08:52:00,8,0,163.1,252.4,1
83,99,35.5,39,68,206,27,2026-03-23 08:53:00,8,0,110.0,179.3,1
99,97,36.4,55,36,250,47,2026-03-23 08:54:00,8,0,115.8,175.5,1
65,91,38.0,51,56,125,66,2026-03-23 08:55:00,8,0,113.3,165.7,1
60,98,38.9,66,66,534,51,2026-03-23 08:56:00,8,0,99.3,263.8,1
67,86,40.2,39,91,298,63,2026-03-23 08:57:00,8,0,139.0,223.2,1
123,96,37.5,88,36,249,36,2026-03-23 08:58:00,8,0,133.2,194.0,1
128,99,37.4,64,69,207,19,2026-03-23 08:59:00,8,0,144.1,196.5,1
77,87,35.8,58,70,590,55,2026-03-23 09:00:00,9,0,132.6,267.6,1
117,99,39.9,74,95,193,32,2026-03-23 09:01:00,9,0,152.2,221.9,1
117,88,36.2,74,37,123,12,2026-03-23 09:02:00,9,0,133.7,159.9,1
106,89,37.8,37,56,235,76,2026-03-23 09:03:00,9,0,152.1,180.3,1
83,85,37.3,61,45,196,7,2026-03-23 09:04:00,9,0,113.5,175.8,1
111,88,37.8,85,80,111,14,2026-03-23 09:05:00,9,0,151.0,196.3,1
67,91,38.2,60,34,159,42,2026-03-23 09:06:00,9,0,96.7,162.0,1
106,88,39.2,42,34,512,48,2026-03-23 09:07:00,9,0,134.2,225.6,1
111,86,39.0,73,83,410,6,2026-03-23 09:08:00,9,0,153.1,254.6,1
100,95,38.4,31,77,194,21,2026-03-23 09:09:00,9,0,132.3,185.0,1
69,85,39.1,73,93,310,78,2026-03-23 09:10:00,9,0,147.6,241.8,1
80,85,39.1,81,37,385,19,2026-03-23 09:11:00,9,0,110.7,221.6,1
102,95,39.5,58,45,407,16,2026-03-23 09:12:00,9,0,116.4,220.9,1
84,88,35.7,43,68,159,28,2026-03-23 09:13:00,9,0,127.6,172.3,1
88,94,38.9,38,30,313,55,2026-03-23 09:14:00,9,0,110.9,180.4,1
96,98,37.3,44,60,218,54,2026-03-23 09:15:00,9,0,126.0,182.2,1
111,99,37.2,31,40,110,58,2026-03-23 09:16:00,9,0,127.7,139.9,1
105,96,38.7,76,59,227,41,2026-03-23 09:17:00,9,0,131.8,202.1,1
74,92,37.0,62,75,111,10,2026-03-23 09:18:00,9,0,111.7,179.7,1
92,97,37.5,68,69,425,22,2026-03-23 09:19:00,9,0,119.2,242.3,1
78,85,38.2,56,67,454,36,2026-03-23 09:20:00,9,0,129.2,242.1,1
67,85,37.0,64,80,322,25,2026-03-23 09:21:00,9,0,123.6,226.4,1
95,85,35.9,48,57,297,57,2026-03-23 09:22:00,9,0,144.1,195.1,1
126,92,39.8,32,57,401,45,2026-03-23 09:23:00,9,0,154.8,215.7,1
63,92,35.5,32,66,411,33,2026-03-23 09:24:00,9,0,105.3,215.4,1
102,91,40.0,80,85,323,41,2026-03-23 09:25:00,9,0,149.9,244.1,1
66,89,38.1,75,72,325,55,2026-03-23 09:26:00,9,0,121.8,229.1,1
127,98,39.7,60,94,455,40,2026-03-23 09:27:00,9,0,163.6,266.2,1
100,96,35.6,64,99,141,27,2026-03-23 09:28:00,9,0,143.6,200.7,1
101,88,36.3,49,54,159,55,2026-03-23 09:29:00,9,0,142.3,166.7,1
107,87,38.4,31,94,510,34,2026-03-23 09:30:00,9,0,162.3,260.1,1
124,94,37.8,36,35,315,62,2026-03-23 09:31:00,9,0,144.3,181.1,1
78,96,40.0,48,91,178,24,2026-03-23 09:32:00,9,0,121.1,203.3,1
117,95,38.1,73,84,524,51,2026-03-23 09:33:00,9,0,158.4,276.3,1
67,89,40.3,56,78,104,7,2026-03-23 09:34:00,9,0,111.2,184.0,1
85,86,39.4,63,61,220,28,2026-03-23 09:35:00,9,0,127.9,197.0,1
82,87,37.7,47,50,215,55,2026-03-23 09:36:00,9,0,126.6,176.9,1
100,91,36.4,71,82,518,37,2026-03-23 09:37:00,9,0,145.6,269.3,1
79,90,39.9,44,48,135,77,2026-03-23 09:38:00,9,0,125.3,162.4,1
90,99,37.2,80,90,219,24,2026-03-23 09:39:00,9,0,125.7,221.2,1
114,88,37.5,79,59,522,10,2026-03-23 09:40:00,9,0,141.7,260.2,1
65,94,36.1,60,45,278,20,2026-03-23 09:41:00,9,0,89.5,189.3,1
71,99,35.7,86,49,370,43,2026-03-23 09:42:00,9,0,95.7,222.7,1
75,91,40.1,65,34,310,10,2026-03-23 09:43:00,9,0,93.5,198.5,1
72,99,38.7,71,81,104,53,2026-03-23 09:44:00,9,0,115.5,190.4,1
118,89,37.7,65,98,132,15,2026-03-23 09:45:00,9,0,164.4,202.9,1
102,95,36.8,55,81,428,22,2026-03-23 09:46:00,9,0,136.2,243.4,1
61,89,37.9,48,96,372,74,2026-03-23 09:47:00,9,0,135.5,241.4,1
88,93,37.1,30,91,524,37,2026-03-23 09:48:00,9,0,137.5,257.7,1
124,86,37.6,67,90,419,77,2026-03-23 09:49:00,9,0,188.3,255.5,1
117,99,38.2,84,41,141,58,2026-03-23 09:50:00,9,0,133.0,175.3,1
129,96,36.2,81,69,399,17,2026-03-23 09:51:00,9,0,148.8,241.0,1
67,98,40.0,67,32,273,45,2026-03-23 09:52:00,9,0,86.1,190.5,1
127,85,38.5,53,96,481,29,2026-03-23 09:53:00,9,0,180.8,266.9,1
78,97,35.5,83,51,504,28,2026-03-23 09:54:00,9,0,100.8,249.0,1
101,90,39.1,54,53,110,50,2026-03-23 09:55:00,9,0,137.3,164.3,1
104,87,37.1,89,64,372,45,2026-03-23 09:56:00,9,0,148.2,237.9,1
109,99,36.5,75,30,169,69,2026-03-23 09:57:00,9,0,124.4,165.3,1
70,89,40.5,55,32,112,68,2026-03-23 09:58:00,9,0,108.9,153.3,1
98,90,39.7,87,69,223,38,2026-03-23 09:59:00,9,0,139.3,215.8,1
98,89,37.8,71,48,511,35,2026-03-23 10:00:00,10,0,129.4,246.9,1
64,93,37.4,61,80,391,17,2026-03-23 10:01:00,10,0,106.8,239.5,1
117,89,37.6,55,38,376,18,2026-03-23 10:02:00,10,0,134.5,204.5,1
73,99,36.5,44,79,307,56,2026-03-23 10:03:00,10,0,116.2,211.7,1
99,86,40.0,42,43,477,7,2026-03-23 10:04:00,10,0,123.8,226.5,1
125,86,40.1,45,74,552,71,2026-03-23 10:05:00,10,0,179.3,264.9,1
99,85,36.8,58,57,101,79,2026-03-23 10:06:00,10,0,153.9,162.7,1
118,93,36.2,74,44,225,33,2026-03-23 10:07:00,10,0,136.8,185.2,1
105,94,39.2,53,83,195,70,2026-03-23 10:08:00,10,0,155.5,202.0,1
86,98,38.8,38,81,557,51,2026-03-23 10:09:00,10,0,127.6,264.7,1
83,99,36.7,44,75,156,8,2026-03-23 10:10:00,10,0,107.8,179.1,1
101,94,39.6,67,62,406,70,2026-03-23 10:11:00,10,0,141.8,237.3,1
91,91,39.6,78,57,279,75,2026-03-23 10:12:00,10,0,137.3,213.9,1
72,91,36.6,52,94,280,13,2026-03-23 10:13:00,10,0,122.0,221.0,1
118,94,39.4,78,71,420,70,2026-03-23 10:14:00,10,0,159.9,251.5,1
109,89,40.0,40,72,378,5,2026-03-23 10:15:00,10,0,141.2,226.0,1
76,87,39.7,52,32,595,32,2026-03-23 10:16:00,10,0,105.9,246.8,1
83,92,36.4,70,79,509,19,2026-03-23 10:17:00,10,0,123.6,264.9,1
89,86,40.3,41,58,148,69,2026-03-23 10:18:00,10,0,141.9,171.3,1
113,97,40.0,60,38,444,47,2026-03-23 10:19:00,10,0,128.0,225.4,1
108,91,39.2,52,63,460,28,2026-03-23 10:20:00,10,0,139.8,240.5,1
86,99,37.6,34,88,300,7,2026-03-23 10:21:00,10,0,116.4,213.8,1
114,86,39.6,82,66,369,20,2026-03-23 10:22:00,10,0,151.2,240.2,1
84,99,38.5,52,46,185,64,2026-03-23 10:23:00,10,0,110.9,172.2,1
68,94,40.2,86,58,153,33,2026-03-23 10:24:00,10,0,102.3,194.6,1
90,97,38.8,57,79,100,60,2026-03-23 10:25:00,10,0,134.0,181.4,1
64,89,38.9,88,76,258,64,2026-03-23 10:26:00,10,0,124.9,226.6,1
60,90,39.0,85,47,485,34,2026-03-23 10:27:00,10,0,96.7,250.4,1
126,85,36.5,60,37,333,5,2026-03-23 10:28:00,10,0,143.3,195.5,1
111,88,38.0,53,44,262,7,2026-03-23 10:29:00,10,0,130.9,185.7,1
91,90,36.7,69,75,541,40,2026-03-23 10:30:00,10,0,137.3,268.6,1
84,88,40.3,51,57,459,18,2026-03-23 10:31:00,10,0,119.1,237.8,1
88,98,36.1,41,42,382,69,2026-03-23 10:32:00,10,0,115.1,198.5,1
127,89,36.3,55,49,343,73,2026-03-23 10:33:00,10,0,164.5,203.0,1
118,94,40.4,32,71,123,20,2026-03-23 10:34:00,10,0,144.9,171.1,1
77,92,37.4,54,48,273,40,2026-03-23 10:35:00,10,0,109.6,190.0,1
104,85,36.0,66,82,399,13,2026-03-23 10:36:00,10,0,150.6,242.2,1
105,86,39.1,64,56,567,15,2026-03-23 10:37:00,10,0,137.5,262.8,1
66,93,38.2,85,72,587,13,2026-03-23 10:38:00,10,0,103.2,286.7,1
81,92,37.5,74,68,177,66,2026-03-23 10:39:00,10,0,130.6,195.0,1
111,95,37.9,38,53,489,66,2026-03-23 10:40:00,10,0,142.6,229.7,1
79,89,38.6,50,87,250,20,2026-03-23 10:41:00,10,0,129.2,213.1,1
128,92,39.4,49,61,294,41,2026-03-23 10:42:00,10,0,157.2,204.8,1
79,95,39.1,67,99,146,34,2026-03-23 10:43:00,10,0,130.4,210.2,1
115,90,36.8,88,59,487,22,2026-03-23 10:44:00,10,0,143.1,256.3,1
119,95,36.6,69,88,439,12,2026-03-23 10:45:00,10,0,150.3,257.1,1
66,93,38.3,34,73,204,62,2026-03-23 10:46:00,10,0,118.4,185.5,1
71,91,35.6,69,56,536,52,2026-03-23 10:47:00,10,0,113.9,252.1,1
120,92,39.8,82,73,548,10,2026-03-23 10:48:00,10,0,147.5,281.3,1
119,89,36.9,67,98,226,77,2026-03-23 10:49:00,10,0,183.8,221.1,1
98,92,37.6,55,80,308,33,2026-03-23 10:50:00,10,0,140.3,220.3,1
99,91,39.4,54,72,565,8,2026-03-23 10:51:00,10,0,131.1,269.2,1
106,95,36.6,48,52,430,20,2026-03-23 10:52:00,10,0,124.3,219.6,1
126,94,37.2,63,99,129,63,2026-03-23 10:53:00,10,0,178.2,201.0,1
119,86,38.6,32,54,331,26,2026-03-23 10:54:00,10,0,151.0,197.2,1
81,85,40.0,78,56,463,67,2026-03-23 10:55:00,10,0,135.4,250.8,1
101,92,39.5,39,86,332,34,2026-03-23 10:56:00,10,0,146.0,225.1,1
117,99,36.2,50,45,328,64,2026-03-23 10:57:00,10,0,136.8,194.5,1
67,98,40.5,66,61,537,47,2026-03-23 10:58:00,10,0,101.2,264.1,1
71,98,39.6,40,38,499,72,2026-03-23 10:59:00,10,0,100.4,225.6,1
